ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID State,State,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"40","Physical Sciences","4005","Chemistry","400501","General Chemistry",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",9,"general-chemistry","Butte County, CA","05000US06007","butte-county-ca"
"14","Engineering","1499","Other Engineering Studies","149999","Other Engineering",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",30,"other-engineering","Butte County, CA","05000US06007","butte-county-ca"
"23","English","2313","Rhetoric & Composition","231304","Rhetoric & Composition",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",109,"rhetoric-composition-6","Butte County, CA","05000US06007","butte-county-ca"
"51","Health","5102","Communication Disorders Sciences & Services","510201","General Communication Sciences & Disorders",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",45,"general-communication-sciences-disorders","Butte County, CA","05000US06007","butte-county-ca"
"09","Communications","0904","Journalism","090401","Journalism",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",75,"journalism-6","Butte County, CA","05000US06007","butte-county-ca"
"45","Social Sciences","4507","Geography & Cartography","450701","Geography",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",36,"geography","Butte County, CA","05000US06007","butte-county-ca"
"11","Computer and Information Sciences and Support Services","1107","Computer Science","110701","Computer Science",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",23,"computer-science-6","Butte County, CA","05000US06007","butte-county-ca"
"40","Physical Sciences","4006","Geological & Earth Sciences","400601","General Geology & Earch Science",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",16,"general-geology-earch-science","Butte County, CA","05000US06007","butte-county-ca"
"51","Health","5131","Dietetics & Clinical Nutrition Services","513101","Dietetics",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",46,"dietetics","Butte County, CA","05000US06007","butte-county-ca"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160102","Linguistics",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",7,"linguistics","Butte County, CA","05000US06007","butte-county-ca"
"14","Engineering","1409","Computer Engineering","140901","General Computer Engineering",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",10,"general-computer-engineering","Butte County, CA","05000US06007","butte-county-ca"
"45","Social Sciences","4509","International Relations & National Security Studies","450901","International Relations & Affairs",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",46,"international-relations-affairs","Butte County, CA","05000US06007","butte-county-ca"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240101","Liberal Arts & Sciences",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",237,"liberal-arts-sciences-6","Butte County, CA","05000US06007","butte-county-ca"
"51","Health","5138","Registered Nursing, Nursing Administration, & Nursing Research","513801","Registered Nursing",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",118,"registered-nursing","Butte County, CA","05000US06007","butte-county-ca"
"05","Cultural & Gender Studies","0502","Ethnic, Cultural, & Gender Group Studies","050299","Other Ethnic, Minority, Gender, & Group Studies",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",10,"other-ethnic-minority-gender-group-studies","Butte County, CA","05000US06007","butte-county-ca"
"40","Physical Sciences","4006","Geological & Earth Sciences","400699","Other Geological & Earth Sciences",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",5,"other-geological-earth-sciences","Butte County, CA","05000US06007","butte-county-ca"
"15","Engineering Technologies","1506","Industrial Production Technologies","150612","Industrial Technology",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",8,"industrial-technology","Butte County, CA","05000US06007","butte-county-ca"
"45","Social Sciences","4510","Political Science & Government","451001","General Political Science & Government",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",74,"general-political-science-government","Butte County, CA","05000US06007","butte-county-ca"
"03","Natural Resources & Conservation","0301","Natural Resource Conservation & Research","030104","Environmental Science",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",17,"environmental-science","Butte County, CA","05000US06007","butte-county-ca"
"30","Interdisciplinary Studies","3099","Other Interdisciplinary Studies","309999","Other Multidisciplinary Studies",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",10,"other-multidisciplinary-studies","Butte County, CA","05000US06007","butte-county-ca"
"16","Language & Linguistics","1605","Germanic Languages, Literatures, & Linguistics","160501","German Language & Literature",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",7,"german-language-literature","Butte County, CA","05000US06007","butte-county-ca"
"52","Business","5202","Business Administration, Management, & Operations","520201","General Business Administration & Management",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",596,"general-business-administration-management","Butte County, CA","05000US06007","butte-county-ca"
"40","Physical Sciences","4008","Physics","400801","General Physics",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",10,"general-physics","Butte County, CA","05000US06007","butte-county-ca"
"45","Social Sciences","4511","Sociology","451101","Sociology",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",51,"sociology-6","Butte County, CA","05000US06007","butte-county-ca"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240103","Humanistic Studies",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",7,"humanistic-studies","Butte County, CA","05000US06007","butte-county-ca"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131210","Early Childhood Education & Teaching",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",61,"early-childhood-education-teaching","Butte County, CA","05000US06007","butte-county-ca"
"54","History","5401","History","540101","General History",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",57,"general-history","Butte County, CA","05000US06007","butte-county-ca"
"05","Cultural & Gender Studies","0501","Area Studies","050107","Latin American Studies",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",14,"latin-american-studies","Butte County, CA","05000US06007","butte-county-ca"
"31","Parks, Recreation, & Leisure","3101","Parks, Recreation, & Leisure Studies","310101","Parks, Recreation, & Leisure Studies",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",173,"parks-recreation-leisure-studies-6","Butte County, CA","05000US06007","butte-county-ca"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500401","General Design & Visual Communications",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",110,"general-design-visual-communications","Butte County, CA","05000US06007","butte-county-ca"
"30","Interdisciplinary Studies","3018","Natural Sciences","301801","Natural Sciences",2012,"2012","01000US","United States","04000US06","California",5,"Bachelors Degree",2,"natural-sciences-6","Butte County, CA","05000US06007","butte-county-ca"
